0.000000000000000000e+00,9.410753709224672914e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.377532368862914192e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.297047914879879249e-01,7.960043547632494887e-01,7.960043547632494887e-01,7.960043547632494887e-01,7.960043547632494887e-01,7.960043547632494887e-01,7.960043547632494887e-01
9.291074230368886466e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.377299186121852426e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.542168226593220837e-01,7.957468106728790014e-01,7.957468106728790014e-01,7.957468106728790014e-01,7.957468106728790014e-01,7.957468106728790014e-01,7.957468106728790014e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.535507112171652810e-01,9.535507112172082467e-01,9.535507112172413313e-01,9.535507112172687538e-01,9.535507112172897370e-01,9.535507112173059463e-01,9.535507112173187139e-01,9.535507112173283728e-01,9.535507112173358113e-01,0.000000000000000000e+00,9.535507112173409183e-01,9.535507112173451372e-01,9.535507112173481348e-01,9.535507112173510214e-01,9.535507112173523536e-01,9.535507112173531308e-01,9.535507112173543520e-01,9.535507112173561284e-01,9.535507112173555733e-01,9.535507112173561284e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.513437194603981961e-01,0.000000000000000000e+00,9.535482189610161585e-01,9.535482189610499093e-01,9.535482189610772208e-01,9.535482189610985371e-01,9.535482189611141912e-01,9.535482189611265147e-01,9.535482189611368398e-01,9.535482189611439452e-01,0.000000000000000000e+00,9.535482189611501624e-01,9.535482189611529380e-01,9.535482189611563797e-01,9.535482189611589332e-01,9.535482189611601544e-01,9.535482189611613757e-01,9.535482189611622639e-01,9.535482189611638182e-01,9.535482189611635961e-01,9.535482189611641513e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.513409874454716864e-01,9.513409874455247550e-01,0.000000000000000000e+00,9.535457258840533967e-01,9.535457258840809303e-01,9.535457258841019135e-01,9.535457258841176786e-01,9.535457258841310013e-01,9.535457258841409933e-01,9.535457258841472106e-01,0.000000000000000000e+00,9.535457258841528727e-01,9.535457258841576467e-01,9.535457258841596451e-01,9.535457258841616435e-01,9.535457258841635308e-01,9.535457258841648631e-01,9.535457258841658623e-01,9.535457258841661954e-01,9.535457258841671946e-01,9.535457258841669725e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.513382545173024729e-01,9.513382545173569849e-01,9.513382545174003946e-01,0.000000000000000000e+00,9.535432319857358729e-01,9.535432319857563011e-01,9.535432319857733985e-01,9.535432319857852779e-01,9.535432319857948258e-01,9.535432319858025974e-01,0.000000000000000000e+00,9.535432319858074823e-01,9.535432319858117012e-01,9.535432319858144767e-01,9.535432319858162531e-01,9.535432319858180295e-01,9.535432319858192507e-01,9.535432319858202499e-01,9.535432319858210271e-01,9.535432319858224703e-01,9.535432319858224703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.513355206752820425e-01,9.513355206753377757e-01,9.513355206753821847e-01,9.513355206754156024e-01,0.000000000000000000e+00,9.535407372655175795e-01,9.535407372655345659e-01,9.535407372655465563e-01,9.535407372655564373e-01,9.535407372655634317e-01,0.000000000000000000e+00,9.535407372655695379e-01,9.535407372655735347e-01,9.535407372655764213e-01,9.535407372655781977e-01,9.535407372655794189e-01,9.535407372655806402e-01,9.535407372655824165e-01,9.535407372655824165e-01,9.535407372655827496e-01,9.535407372655834157e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.513327859187997726e-01,9.513327859188568381e-01,9.513327859189020241e-01,9.513327859189352198e-01,9.513327859189623092e-01,0.000000000000000000e+00,9.535382417228575047e-01,9.535382417228693841e-01,9.535382417228793761e-01,9.535382417228861485e-01,0.000000000000000000e+00,9.535382417228915886e-01,9.535382417228958074e-01,9.535382417228993601e-01,9.535382417229014695e-01,9.535382417229025798e-01,9.535382417229040231e-01,9.535382417229048002e-01,9.535382417229051333e-01,9.535382417229057994e-01,9.535382417229065766e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.513300502472439302e-01,9.513300502473025499e-01,9.513300502473478470e-01,9.513300502473841513e-01,9.513300502474110187e-01,9.513300502474315579e-01,0.000000000000000000e+00,9.535357453572093078e-01,9.535357453572185227e-01,9.535357453572267383e-01,0.000000000000000000e+00,9.535357453572316233e-01,9.535357453572361752e-01,9.535357453572381736e-01,9.535357453572403941e-01,9.535357453572417263e-01,9.535357453572439468e-01,9.535357453572439468e-01,9.535357453572445019e-01,9.535357453572451680e-01,9.535357453572457231e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.513273136600057800e-01,9.513273136600642887e-01,9.513273136601106961e-01,9.513273136601471114e-01,9.513273136601742008e-01,9.513273136601960722e-01,9.513273136602120594e-01,0.000000000000000000e+00,9.535332481680296457e-01,9.535332481680368621e-01,0.000000000000000000e+00,9.535332481680414141e-01,9.535332481680456329e-01,9.535332481680486305e-01,9.535332481680506289e-01,9.535332481680521832e-01,9.535332481680531824e-01,9.535332481680544037e-01,9.535332481680550698e-01,9.535332481680556249e-01,9.535332481680560690e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
